Sat Jun 18 22:28:46 2016, 1466281726.512,  1826.633,  1657.675,     9.780,    -0.099,   -98.788,    -0.968,   -45.932, -1620.127
Sat Jun 18 22:29:53 2016, 1466281793.265,  1893.526,  1724.458,     9.782,    -0.099,   -98.808,    -0.968,   -47.788, -1685.412
Sat Jun 18 22:31:00 2016, 1466281860.171,  1960.300,  1791.343,     9.769,    -0.099,   -98.677,    -0.967,   -49.640, -1750.578
Sat Jun 18 22:32:07 2016, 1466281927.021,  2027.073,  1858.095,     9.764,    -0.099,   -98.626,    -0.967,   -51.493, -1815.776
Sat Jun 18 22:33:13 2016, 1466281993.636,  2093.869,  1924.928,     9.776,    -0.099,   -98.747,    -0.968,   -53.352, -1881.179
Sat Jun 18 22:34:20 2016, 1466282060.464,  2160.747,  1991.822,     9.778,    -0.100,   -97.780,    -0.978,   -55.217, -1946.743
Sat Jun 18 22:35:27 2016, 1466282127.482,  2227.525,  2058.632,     9.759,    -0.099,   -98.576,    -0.966,   -57.077, -2012.153
Sat Jun 18 22:36:34 2016, 1466282194.242,  2294.464,  2125.570,     9.760,    -0.101,   -96.634,    -0.986,   -58.953, -2078.127
Sat Jun 18 22:37:41 2016, 1466282261.195,  2361.231,  2192.338,     9.754,    -0.098,   -99.531,    -0.956,   -60.810, -2143.387
Sat Jun 18 22:38:47 2016, 1466282327.983,  2428.019,  2259.116,     9.762,    -0.100,   -97.620,    -0.976,   -62.655, -2208.262
Sat Jun 18 22:39:54 2016, 1466282394.792,  2494.760,  2325.864,     9.762,    -0.100,   -97.620,    -0.976,   -64.503, -2273.185
Sat Jun 18 22:41:01 2016, 1466282461.534,  2561.546,  2392.654,     9.767,    -0.098,   -99.663,    -0.957,   -66.352, -2338.171
Sat Jun 18 22:42:08 2016, 1466282528.393,  2628.376,  2459.483,     9.749,    -0.100,   -97.490,    -0.975,   -68.205, -2403.285
Sat Jun 18 22:43:15 2016, 1466282595.239,  2695.112,  2526.218,     9.767,    -0.100,   -97.670,    -0.977,   -70.069, -2468.727
Sat Jun 18 22:44:22 2016, 1466282662.030,  2761.882,  2592.989,     9.764,    -0.100,   -97.640,    -0.976,   -71.926, -2533.973
Sat Jun 18 22:45:28 2016, 1466282728.845,  2828.761,  2659.867,     9.757,    -0.100,   -97.570,    -0.976,   -73.787, -2599.335
Sat Jun 18 22:46:35 2016, 1466282795.630,  2895.457,  2726.566,     9.759,    -0.100,   -97.590,    -0.976,   -75.652, -2664.799
Sat Jun 18 22:47:42 2016, 1466282862.382,  2962.447,  2793.553,     9.741,    -0.100,   -97.410,    -0.974,   -77.514, -2730.155
Sat Jun 18 22:48:49 2016, 1466282929.394,  3029.184,  2860.291,     9.746,    -0.099,   -98.444,    -0.965,   -79.373, -2795.382
Sat Jun 18 22:49:56 2016, 1466282996.159,  3096.053,  2927.159,     9.754,    -0.099,   -98.525,    -0.966,   -81.226, -2860.408
Sat Jun 18 22:51:03 2016, 1466283063.110,  3162.911,  2993.907,     9.755,    -0.100,   -97.550,    -0.976,   -83.080, -2925.457
Sat Jun 18 22:52:09 2016, 1466283129.952,  3229.721,  3060.826,     9.751,    -0.099,   -98.495,    -0.965,   -84.930, -2990.338
Sat Jun 18 22:53:16 2016, 1466283196.736,  3296.610,  3127.716,     9.737,    -0.100,   -97.370,    -0.974,   -86.781, -3055.253
Sat Jun 18 22:54:23 2016, 1466283263.697,  3363.370,  3194.477,     9.730,    -0.099,   -98.283,    -0.963,   -88.626, -3119.913
Sat Jun 18 22:55:30 2016, 1466283330.523,  3430.359,  3261.465,     9.727,    -0.099,   -98.253,    -0.963,   -90.474, -3184.727
Sat Jun 18 22:56:37 2016, 1466283397.622,  3497.288,  3328.393,     9.724,    -0.099,   -98.222,    -0.963,   -92.326, -3249.608
Sat Jun 18 22:57:44 2016, 1466283464.474,  3564.168,  3395.272,     9.732,    -0.098,   -99.306,    -0.954,   -94.180, -3314.606
Sat Jun 18 22:58:51 2016, 1466283531.340,  3631.145,  3462.250,     9.736,    -0.098,   -99.347,    -0.954,   -96.032, -3379.467
Sat Jun 18 22:59:58 2016, 1466283598.291,  3697.883,  3528.988,     9.722,    -0.099,   -98.202,    -0.962,   -97.872, -3443.914
Sat Jun 18 23:01:05 2016, 1466283665.059,  3764.618,  3595.726,     9.736,    -0.100,   -97.360,    -0.974,   -99.722, -3508.688
Sat Jun 18 23:02:11 2016, 1466283731.801,  3831.638,  3662.741,     9.733,    -0.098,   -99.316,    -0.954,  -101.574, -3573.508
Sat Jun 18 23:03:18 2016, 1466283798.943,  3898.841,  3729.949,     9.719,    -0.099,   -98.172,    -0.962,  -103.425, -3638.317
Sat Jun 18 23:04:26 2016, 1466283866.139,  3965.829,  3796.935,     9.721,    -0.098,   -99.194,    -0.953,  -105.264, -3702.647
Sat Jun 18 23:05:33 2016, 1466283933.151,  4032.569,  3863.674,     9.717,    -0.099,   -98.152,    -0.962,  -107.106, -3767.073
Sat Jun 18 23:06:39 2016, 1466283999.909,  4099.485,  3930.461,     9.710,    -0.098,   -99.082,    -0.952,  -108.945, -3831.423
Sat Jun 18 23:07:46 2016, 1466284066.757,  4166.225,  3997.340,     9.702,    -0.099,   -98.000,    -0.960,  -110.782, -3895.644
Sat Jun 18 23:08:53 2016, 1466284133.566,  4233.065,  4064.188,     9.701,    -0.099,   -97.990,    -0.960,  -112.627, -3960.139
Sat Jun 18 23:10:00 2016, 1466284200.443,  4299.905,  4131.030,     9.695,    -0.099,   -97.929,    -0.960,  -114.467, -4024.541
Sat Jun 18 23:11:07 2016, 1466284267.264,  4366.746,  4197.872,     9.711,    -0.098,   -99.092,    -0.952,  -116.312, -4088.874
Sat Jun 18 23:12:14 2016, 1466284334.192,  4433.526,  4264.640,     9.710,    -0.098,   -99.082,    -0.952,  -118.157, -4153.324
Sat Jun 18 23:13:21 2016, 1466284401.019,  4500.476,  4331.601,     9.703,    -0.097,  -100.031,    -0.941,  -120.000, -4217.685
Sat Jun 18 23:14:27 2016, 1466284467.977,  4567.316,  4398.443,     9.688,    -0.099,   -97.859,    -0.959,  -121.837, -4281.803
Sat Jun 18 23:15:34 2016, 1466284534.924,  4634.275,  4465.401,     9.681,    -0.099,   -97.788,    -0.958,  -123.674, -4345.944
Sat Jun 18 23:16:41 2016, 1466284601.837,  4701.065,  4532.190,     9.699,    -0.098,   -98.969,    -0.951,  -125.513, -4410.085
Sat Jun 18 23:17:48 2016, 1466284668.623,  4767.786,  4598.911,     9.677,    -0.098,   -98.745,    -0.948,  -127.343, -4473.896
Sat Jun 18 23:18:55 2016, 1466284735.429,  4834.556,  4665.682,     9.690,    -0.099,   -97.879,    -0.959,  -129.193, -4538.405
Sat Jun 18 23:20:02 2016, 1466284802.235,  4901.626,  4732.750,     9.669,    -0.097,   -99.680,    -0.938,  -131.044, -4603.043
Sat Jun 18 23:21:09 2016, 1466284869.286,  4968.345,  4799.472,     9.686,    -0.098,   -98.837,    -0.949,  -132.883, -4666.968
Sat Jun 18 23:22:16 2016, 1466284936.130,  5035.216,  4866.341,     9.683,    -0.099,   -97.808,    -0.959,  -134.725, -4731.110
Sat Jun 18 23:23:22 2016, 1466285002.965,  5102.375,  4933.502,     9.668,    -0.098,   -98.653,    -0.947,  -136.572, -4795.456
Sat Jun 18 23:24:30 2016, 1466285070.212,  5169.555,  5000.682,     9.672,    -0.099,   -97.697,    -0.958,  -138.422, -4859.842
Sat Jun 18 23:25:37 2016, 1466285137.320,  5236.729,  5067.624,     9.654,    -0.099,   -97.515,    -0.956,  -140.268, -4924.067
Sat Jun 18 23:26:44 2016, 1466285204.693,  5303.766,  5134.892,     9.649,    -0.099,   -97.465,    -0.955,  -142.138, -4989.125
Sat Jun 18 23:27:51 2016, 1466285271.613,  5370.627,  5201.631,     9.664,    -0.100,   -96.640,    -0.966,  -143.986, -5053.385
Sat Jun 18 23:28:58 2016, 1466285338.554,  5437.605,  5268.731,     9.644,    -0.100,   -96.440,    -0.964,  -145.842, -5117.899
Sat Jun 18 23:30:05 2016, 1466285405.534,  5504.585,  5335.702,     9.649,    -0.099,   -97.465,    -0.955,  -147.693, -5182.175
Sat Jun 18 23:31:12 2016, 1466285472.491,  5571.725,  5402.851,     9.650,    -0.100,   -96.500,    -0.965,  -149.553, -5246.917
Sat Jun 18 23:32:19 2016, 1466285539.720,  5638.685,  5469.810,     9.649,    -0.099,   -97.465,    -0.955,  -151.406, -5311.037
Sat Jun 18 23:33:26 2016, 1466285606.754,  5705.644,  5536.770,     9.629,    -0.099,   -97.263,    -0.953,  -153.254, -5375.174
Sat Jun 18 23:34:33 2016, 1466285673.628,  5772.375,  5603.500,     9.630,    -0.099,   -97.273,    -0.953,  -155.098, -5439.113
Sat Jun 18 23:35:40 2016, 1466285740.397,  5840.037,  5670.933,     9.615,    -0.098,   -98.112,    -0.942,  -156.943, -5503.286
Sat Jun 18 23:36:48 2016, 1466285808.149,  5906.844,  5737.969,     9.616,    -0.099,   -97.131,    -0.952,  -158.799, -5567.336
Sat Jun 18 23:37:54 2016, 1466285874.943,  5973.674,  5804.799,     9.613,    -0.099,   -97.101,    -0.952,  -160.642, -5631.191
Sat Jun 18 23:39:01 2016, 1466285941.908,  6040.724,  5871.850,     9.611,    -0.099,   -97.081,    -0.951,  -162.507, -5695.698
Sat Jun 18 23:40:08 2016, 1466286008.878,  6107.674,  5938.799,     9.612,    -0.100,   -96.120,    -0.961,  -164.349, -5759.412
Sat Jun 18 23:41:15 2016, 1466286075.832,  6174.473,  6005.601,     9.607,    -0.099,   -97.040,    -0.951,  -166.184, -5822.853
Sat Jun 18 23:42:22 2016, 1466286142.726,  6241.442,  6072.569,     9.585,    -0.098,   -97.806,    -0.939,  -168.023, -5886.366
Sat Jun 18 23:43:29 2016, 1466286209.615,  6308.173,  6139.299,     9.592,    -0.099,   -96.889,    -0.950,  -169.859, -5949.745
Sat Jun 18 23:44:36 2016, 1466286276.448,  6374.923,  6206.048,     9.571,    -0.098,   -97.663,    -0.938,  -171.705, -6013.402
Sat Jun 18 23:45:44 2016, 1466286344.899,  6443.542,  6274.668,     9.561,    -0.100,   -95.610,    -0.956,  -173.604, -6078.868
Sat Jun 18 23:46:51 2016, 1466286411.896,  6510.542,  6341.666,     9.568,    -0.099,   -96.646,    -0.947,  -175.456, -6142.676
Sat Jun 18 23:47:58 2016, 1466286478.869,  6577.473,  6408.597,     9.564,    -0.099,   -96.606,    -0.947,  -177.300, -6206.120
Sat Jun 18 23:49:05 2016, 1466286545.803,  6644.202,  6475.327,     9.553,    -0.097,   -98.485,    -0.927,  -179.132, -6269.108
Sat Jun 18 23:50:12 2016, 1466286612.619,  6710.922,  6542.048,     9.536,    -0.098,   -97.306,    -0.935,  -180.968, -6332.150
Sat Jun 18 23:51:19 2016, 1466286679.440,  6777.703,  6608.827,     9.524,    -0.098,   -97.184,    -0.933,  -182.801, -6395.021
Sat Jun 18 23:52:26 2016, 1466286746.217,  6844.652,  6675.777,     9.511,    -0.098,   -97.051,    -0.932,  -184.633, -6457.799
Sat Jun 18 23:53:33 2016, 1466286813.130,  6911.493,  6742.618,     9.496,    -0.098,   -96.898,    -0.931,  -186.458, -6520.247
Sat Jun 18 23:54:40 2016, 1466286880.050,  6978.433,  6809.557,     9.493,    -0.098,   -96.867,    -0.930,  -188.295, -6583.115
Sat Jun 18 23:55:47 2016, 1466286947.017,  7045.302,  6876.427,     9.459,    -0.097,   -97.515,    -0.918,  -190.122, -6645.345
Sat Jun 18 23:56:53 2016, 1466287013.861,  7112.171,  6943.297,     9.453,    -0.097,   -97.454,    -0.917,  -191.951, -6707.610
Sat Jun 18 23:58:00 2016, 1466287080.791,  7178.921,  7010.046,     9.448,    -0.098,   -96.408,    -0.926,  -193.780, -6769.808
Sat Jun 18 23:59:07 2016, 1466287147.522,  7245.641,  7076.766,     9.420,    -0.097,   -97.113,    -0.914,  -195.604, -6831.732
Sun Jun 19 00:00:14 2016, 1466287214.245,  7312.500,  7143.627,     9.403,    -0.100,   -94.030,    -0.940,  -197.438, -6893.891
Sun Jun 19 00:01:21 2016, 1466287281.233,  7379.280,  7210.396,     9.386,    -0.097,   -96.763,    -0.910,  -199.275, -6956.063
Sun Jun 19 00:02:28 2016, 1466287348.371,  7446.590,  7277.716,     9.389,    -0.097,   -96.794,    -0.911,  -201.116, -7018.275
Sun Jun 19 00:03:35 2016, 1466287415.453,  7513.422,  7344.546,     9.374,    -0.098,   -95.653,    -0.919,  -202.949, -7080.108
Sun Jun 19 00:04:42 2016, 1466287482.241,  7580.392,  7411.515,     9.342,    -0.098,   -95.327,    -0.916,  -204.784, -7141.935
Sun Jun 19 00:05:49 2016, 1466287549.309,  7647.451,  7478.576,     9.334,    -0.099,   -94.283,    -0.924,  -206.626, -7203.909
Sun Jun 19 00:06:56 2016, 1466287616.324,  7714.391,  7545.517,     9.302,    -0.098,   -94.918,    -0.912,  -208.455, -7265.300
Sun Jun 19 00:08:03 2016, 1466287683.321,  7781.361,  7612.477,     9.297,    -0.099,   -93.909,    -0.920,  -210.294, -7326.854
Sun Jun 19 00:09:10 2016, 1466287750.279,  7848.091,  7679.216,     9.250,    -0.097,   -95.361,    -0.897,  -212.133, -7388.244
Sun Jun 19 00:10:17 2016, 1466287817.055,  7915.043,  7746.175,     9.212,    -0.099,   -93.051,    -0.912,  -213.977, -7449.566
Sun Jun 19 00:11:24 2016, 1466287884.007,  7981.842,  7812.965,     9.164,    -0.099,   -92.566,    -0.907,  -215.812, -7510.313
Sun Jun 19 00:12:30 2016, 1466287950.925,  8049.020,  7880.145,     9.108,    -0.100,   -91.080,    -0.911,  -217.661, -7571.091
Sun Jun 19 00:13:39 2016, 1466288019.687,  8118.180,  7949.307,     9.005,    -0.100,   -90.050,    -0.901,  -219.561, -7633.041
Sun Jun 19 00:14:47 2016, 1466288087.145,  8185.149,  8016.275,     8.901,    -0.100,   -89.010,    -0.890,  -221.422, -7693.037
Sun Jun 19 00:15:54 2016, 1466288154.191,  8252.002,  8083.004,     8.748,    -0.099,   -88.364,    -0.866,  -223.268, -7751.705
Sun Jun 19 00:17:01 2016, 1466288221.061,  8319.248,  8150.113,     8.518,    -0.098,   -86.918,    -0.835,  -225.116, -7809.362
Sun Jun 19 00:18:08 2016, 1466288288.271,  8386.363,  8217.144,     8.146,    -0.099,   -82.283,    -0.806,  -226.975, -7864.984
Sun Jun 19 00:19:15 2016, 1466288355.191,  8453.437,  8284.108,     7.877,    -0.099,   -79.566,    -0.780,  -228.822, -7918.102
Sun Jun 19 00:20:22 2016, 1466288422.188,  8520.402,  8351.184,     7.876,    -0.097,   -81.196,    -0.764,  -230.672, -7970.646
Sun Jun 19 00:21:28 2016, 1466288488.992,  8587.307,  8418.087,     7.871,    -0.099,   -79.505,    -0.779,  -232.511, -8022.787
Sun Jun 19 00:22:35 2016, 1466288555.894,  8654.383,  8485.164,     7.822,    -0.098,   -79.816,    -0.767,  -234.366, -8075.187
Sun Jun 19 00:23:42 2016, 1466288622.817,  8721.719,  8552.500,     7.792,    -0.100,   -77.920,    -0.779,  -236.228, -8127.527
Sun Jun 19 00:24:50 2016, 1466288690.019,  8788.916,  8619.696,     7.715,    -0.099,   -77.929,    -0.764,  -238.081, -8179.225
Sun Jun 19 00:25:58 2016, 1466288758.727,  8857.643,  8688.424,     7.653,    -0.098,   -78.092,    -0.750,  -239.977, -8231.741
Sun Jun 19 00:27:05 2016, 1466288825.650,  8924.568,  8755.349,     7.596,    -0.099,   -76.727,    -0.752,  -241.820, -8282.377
Sun Jun 19 00:28:12 2016, 1466288892.578,  8991.873,  8822.654,     7.416,    -0.100,   -74.160,    -0.742,  -243.678, -8332.644
Sun Jun 19 00:29:19 2016, 1466288959.806,  9059.079,  8889.859,     7.225,    -0.100,   -72.250,    -0.723,  -245.544, -8381.784
Sun Jun 19 00:30:26 2016, 1466289026.816,  9125.885,     0.001,     7.179,    -0.099,   -72.515,    -0.711,  -247.403, -8430.004
Sun Jun 19 00:31:33 2016, 1466289093.870,  9192.952,    67.031,     8.575,     0.047,   182.447,     0.403,     0.862,    28.334
Sun Jun 19 00:32:40 2016, 1466289160.837,  9259.996,   133.970,     9.077,     0.047,   193.128,     0.427,     1.729,    57.499
Sun Jun 19 00:33:47 2016, 1466289227.916,  9327.181,   201.050,     9.723,     0.049,   198.429,     0.476,     2.592,    87.763
Sun Jun 19 00:34:54 2016, 1466289294.881,  9394.497,   268.258,    10.314,     0.047,   219.447,     0.485,     3.456,   119.496
Sun Jun 19 00:36:02 2016, 1466289362.060,  9461.381,   335.037,    10.633,     0.047,   226.234,     0.500,     4.317,   151.634
Sun Jun 19 00:37:10 2016, 1466289430.519,  9530.321,   403.868,     9.849,     0.046,   214.109,     0.453,     5.206,   184.950
Sun Jun 19 00:38:17 2016, 1466289497.648,  9597.255,   470.698,    10.011,     0.048,   208.562,     0.481,     6.072,   217.447
Sun Jun 19 00:39:24 2016, 1466289564.530,  9664.361,   537.697,    10.262,     0.046,   223.087,     0.472,     6.938,   250.024
Sun Jun 19 00:40:31 2016, 1466289631.566,  9731.487,   604.714,    10.488,     0.048,   218.500,     0.503,     7.799,   282.444
Sun Jun 19 00:41:38 2016, 1466289698.552,  9799.478,   672.364,    10.796,     0.047,   229.702,     0.507,     8.660,   315.020
Sun Jun 19 00:42:46 2016, 1466289766.477,  9866.650,   739.657,    11.184,     0.047,   237.957,     0.526,     9.536,   347.988
Sun Jun 19 00:43:53 2016, 1466289833.460,  9933.544,   806.445,     9.962,     0.047,   211.957,     0.468,    10.406,   380.860
Sun Jun 19 00:45:00 2016, 1466289900.224, 10000.640,   873.431,    10.602,     0.047,   225.574,     0.498,    11.277,   413.916
Sun Jun 19 00:46:07 2016, 1466289967.290, 10067.775,   940.457,    10.432,     0.048,   217.333,     0.501,    12.161,   447.250
Sun Jun 19 00:47:14 2016, 1466290034.270, 10134.870,  1007.445,    10.662,     0.046,   231.783,     0.490,    13.026,   479.997
Sun Jun 19 00:48:21 2016, 1466290101.223, 10201.946,  1074.416,     0.425,     0.048,     8.854,     0.020,    13.905,   506.462
Sun Jun 19 00:49:28 2016, 1466290168.231, 10269.291,  1141.660,    -0.000,     0.048,    -0.000,    -0.000,    14.789,   506.603
Sun Jun 19 00:50:35 2016, 1466290235.435, 10336.225,  1208.494,    -0.026,     0.047,    -0.553,    -0.001,    15.671,   506.575
Sun Jun 19 13:37:51 2016, 1466336271.655,     0.001,     0.001,     0.237,    -0.001,  -193.174,    -0.000,    -0.000,    -0.000
Sun Jun 19 13:37:51 2016, 1466336271.655,    72.233,     0.001,     4.162,    -0.013,  -316.191,    -0.055,    -0.000,    -0.000
Sun Jun 19 13:37:51 2016, 1466336271.655,    72.234,     0.001,     9.945,     0.000, 25989.023,     0.004,     0.000,     0.000
Sun Jun 19 13:37:57 2016, 1466336277.066,   129.632,    57.040,    10.558,     0.142,    74.352,     1.499,     1.903,    72.834
Sun Jun 19 13:39:03 2016, 1466336343.997,   196.621,   124.029,    10.642,     0.141,    75.475,     1.501,     4.528,   173.030
Sun Jun 19 13:40:10 2016, 1466336410.879,   263.390,   190.798,    10.692,     0.142,    75.296,     1.518,     7.144,   273.468
Sun Jun 19 13:41:17 2016, 1466336477.690,   330.250,   257.657,    10.721,     0.141,    76.035,     1.512,     9.748,   373.790
Sun Jun 19 13:42:24 2016, 1466336544.677,   397.311,   324.706,    10.764,     0.140,    76.886,     1.507,    12.365,   474.943
Sun Jun 19 13:43:31 2016, 1466336611.633,   464.161,   391.566,    10.767,     0.141,    76.362,     1.518,    14.975,   576.103
Sun Jun 19 13:44:38 2016, 1466336678.481,   530.919,   458.326,    10.812,     0.141,    76.681,     1.524,    17.585,   677.469
Sun Jun 19 13:45:45 2016, 1466336745.219,   597.657,   525.067,    10.807,     0.140,    77.193,     1.513,    20.192,   778.944
Sun Jun 19 13:46:51 2016, 1466336811.991,   664.634,   592.043,    10.825,     0.141,    76.773,     1.526,    22.808,   880.908
Sun Jun 19 13:47:59 2016, 1466336879.150,   731.690,   659.101,    10.841,     0.141,    76.887,     1.529,    25.426,   983.143
Sun Jun 19 13:49:05 2016, 1466336945.952,   798.548,   725.957,    10.868,     0.140,    77.629,     1.522,    28.030,  1084.980
Sun Jun 19 13:50:12 2016, 1466337012.745,   865.434,   792.843,    10.874,     0.142,    76.577,     1.544,    30.635,  1186.985
Sun Jun 19 13:51:19 2016, 1466337079.730,   932.183,   859.591,    10.900,     0.141,    77.305,     1.537,    33.242,  1289.149
Sun Jun 19 13:52:26 2016, 1466337146.485,   998.988,   926.398,     0.696,     0.011,    63.273,     0.008,    33.530,  1295.300
Sun Jun 19 13:53:33 2016, 1466337213.171,  1065.869,   993.275,     0.265,     0.011,    24.091,     0.003,    33.714,  1295.533
Sun Jun 19 13:54:40 2016, 1466337280.133,  1132.632,  1060.034,     0.243,     0.011,    22.091,     0.003,    33.902,  1295.699
Sun Jun 19 13:55:46 2016, 1466337346.842,  1199.546,  1126.827,     0.244,     0.011,    22.182,     0.003,    34.090,  1295.858
Sun Jun 19 13:56:53 2016, 1466337413.799,  1267.112,  1194.284,     0.217,     0.011,    19.727,     0.002,    34.286,  1296.025
Sun Jun 19 13:58:01 2016, 1466337481.537,  1334.162,  1261.564,     0.235,     0.011,    21.364,     0.003,    34.475,  1296.180
Sun Jun 19 13:59:08 2016, 1466337548.420,  1400.907,  1328.307,     0.233,     0.010,    23.300,     0.002,    34.655,  1296.326
Sun Jun 19 14:00:15 2016, 1466337615.071,  1467.679,  1395.080,     0.219,     0.010,    21.900,     0.002,    34.832,  1296.470
Sun Jun 19 14:40:49 2016, 1466340049.609,     0.001,     0.001,    -0.004,     0.012,    -0.311,    -0.000,     0.000,    -0.000
Sun Jun 19 14:40:55 2016, 1466340055.169,    71.149,    70.789,    10.124,     0.143,    70.797,     1.448,     1.787,    63.131
Sun Jun 19 14:42:02 2016, 1466340122.056,   137.888,   137.528,    10.192,     0.141,    72.284,     1.437,     4.407,   158.962
Sun Jun 19 14:43:08 2016, 1466340188.742,   204.668,   204.298,    10.220,     0.141,    72.482,     1.441,     7.015,   254.805
Sun Jun 19 14:44:15 2016, 1466340255.594,   271.880,   271.286,    10.256,     0.142,    72.225,     1.456,     9.628,   351.146
Sun Jun 19 14:45:22 2016, 1466340322.750,   338.706,   338.347,    10.279,     0.141,    72.901,     1.449,    12.242,   447.769
Sun Jun 19 14:46:29 2016, 1466340389.584,   405.517,   405.159,    10.291,     0.140,    73.507,     1.441,    14.841,   543.990
Sun Jun 19 14:47:36 2016, 1466340456.354,   472.407,   472.047,    10.310,     0.140,    73.643,     1.443,    17.433,   640.105
Sun Jun 19 14:48:43 2016, 1466340523.277,   539.317,   538.946,    10.314,     0.139,    74.201,     1.434,    20.035,   736.680
Sun Jun 19 14:49:50 2016, 1466340590.169,   606.123,   605.763,    10.321,     0.140,    73.721,     1.445,    22.623,   832.852
Sun Jun 19 14:50:56 2016, 1466340656.959,   672.879,   672.520,    10.336,     0.140,    73.829,     1.447,    25.211,   929.149
Sun Jun 19 14:52:03 2016, 1466340723.675,   739.866,   739.506,    10.349,     0.140,    73.921,     1.449,    27.817,  1026.165
Sun Jun 19 14:53:10 2016, 1466340790.700,   806.614,   806.252,    10.352,     0.141,    73.418,     1.460,    30.416,  1123.007
Sun Jun 19 14:54:18 2016, 1466340858.984,   875.490,   875.110,    10.367,     0.141,    73.525,     1.462,    33.092,  1223.165
Sun Jun 19 14:55:26 2016, 1466340926.306,   942.336,   941.977,    10.375,     0.140,    74.107,     1.453,    35.701,  1320.202
Sun Jun 19 14:56:33 2016, 1466340993.227,  1010.007,  1009.416,    10.377,     0.140,    74.121,     1.453,    38.295,  1417.434
Sun Jun 19 14:57:40 2016, 1466341060.841,  1076.776,  1076.415,    10.387,     0.140,    74.193,     1.454,    40.909,  1514.817
Sun Jun 19 14:58:47 2016, 1466341127.597,  1143.540,  1143.159,    10.385,     0.142,    73.134,     1.475,    43.502,  1611.763
Sun Jun 19 14:59:54 2016, 1466341194.367,  1210.373,  1210.012,    10.395,     0.141,    73.723,     1.466,    46.104,  1709.117
Sun Jun 19 15:01:01 2016, 1466341261.239,  1277.656,  1277.296,    10.408,     0.139,    74.878,     1.447,    48.711,  1806.898
Sun Jun 19 15:02:08 2016, 1466341328.492,  1344.419,  1344.059,    10.403,     0.140,    74.307,     1.456,    51.309,  1904.102
Sun Jun 19 15:03:15 2016, 1466341395.225,  1411.422,  1411.066,    10.416,     0.140,    74.400,     1.458,    53.904,  2001.317
Sun Jun 19 15:04:23 2016, 1466341463.835,  1480.186,  1479.825,    10.414,     0.139,    74.921,     1.448,    56.581,  2101.718
Sun Jun 19 15:05:31 2016, 1466341531.026,  1547.129,  1546.769,    10.420,     0.140,    74.429,     1.459,    59.182,  2199.324
Sun Jun 19 15:06:37 2016, 1466341597.989,  1614.143,  1613.782,    10.426,     0.139,    75.007,     1.449,    61.784,  2297.018
Sun Jun 19 15:07:44 2016, 1466341664.909,  1680.916,  1680.555,    10.439,     0.139,    75.101,     1.451,    64.371,  2394.166
Sun Jun 19 15:08:51 2016, 1466341731.622,  1747.679,  1747.309,    10.438,     0.140,    74.557,     1.461,    66.959,  2491.433
Sun Jun 19 15:09:58 2016, 1466341798.470,  1815.456,  1814.857,    10.438,     0.140,    74.557,     1.461,    69.562,  2589.618
Sun Jun 19 15:11:06 2016, 1466341866.373,  1882.456,  1882.085,    10.454,     0.140,    74.671,     1.464,    72.191,  2688.152
Sun Jun 19 15:12:13 2016, 1466341933.203,  1949.200,  1948.840,    10.452,     0.141,    74.128,     1.474,    74.792,  2786.046
Sun Jun 19 15:13:20 2016, 1466342000.052,  2016.113,  2015.753,    10.455,     0.140,    74.679,     1.464,    77.393,  2883.951
Sun Jun 19 15:14:26 2016, 1466342066.906,  2083.093,  2082.733,    10.467,     0.139,    75.302,     1.455,    80.000,  2982.099
Sun Jun 19 15:15:33 2016, 1466342133.923,  2149.893,  2149.534,    10.468,     0.140,    74.771,     1.466,    82.591,  3079.729
Sun Jun 19 15:16:40 2016, 1466342200.712,  2216.625,  2216.254,    10.474,     0.140,    74.814,     1.466,    85.181,  3177.353
Sun Jun 19 15:17:47 2016, 1466342267.376,  2283.374,  2283.012,    10.477,     0.141,    74.305,     1.477,    87.774,  3275.088
Sun Jun 19 15:18:54 2016, 1466342334.209,  2350.111,  2349.751,    10.479,     0.141,    74.319,     1.478,    90.371,  3373.044
Sun Jun 19 15:20:00 2016, 1466342400.809,  2418.076,  2417.485,    10.487,     0.140,    74.907,     1.468,    92.994,  3472.368
Sun Jun 19 15:21:08 2016, 1466342468.931,  2484.821,  2484.459,    10.480,     0.140,    74.857,     1.467,    95.625,  3571.334
Sun Jun 19 15:22:15 2016, 1466342535.728,  2551.687,  2551.329,    10.490,     0.140,    74.929,     1.469,    98.224,  3669.452
Sun Jun 19 15:23:22 2016, 1466342602.646,  2618.498,  2618.107,    10.497,     0.140,    74.979,     1.470,   100.811,  3767.147
Sun Jun 19 15:24:29 2016, 1466342669.376,  2685.236,  2684.876,    10.497,     0.140,    74.979,     1.470,   103.398,  3864.870
Sun Jun 19 15:25:36 2016, 1466342736.110,  2752.518,  2752.156,    10.501,     0.139,    75.547,     1.460,   106.008,  3963.528
Sun Jun 19 15:26:43 2016, 1466342803.302,  2819.035,  2818.675,    10.503,     0.141,    74.489,     1.481,   108.591,  4061.202
Sun Jun 19 15:52:15 2016, 1466344335.641,  3001.302,  3001.302,    10.518,     0.140,    75.307,     1.469,   115.707,  4329.756
Sun Jun 19 15:52:15 2016, 1466344335.641,  3301.419,  3301.419,    10.522,     0.140,    75.089,     1.474,   127.369,  4771.392
